genre,artist_name,artist_id
rap espanol,SacrificioyPasta,6FWoWEnHUoxQzhYlzSzKI5
rap espanol,G. Soldier,6MNaen76RgGcVEwMMfFKjy
rap espanol,Godie08,7g0FO7tlBcIsH7wEZWiy6z
rap espanol,SOTAN,0j5FI8l1hd3jag2yRmZV8O
rap espanol,Nico Miseria,79ff28apoBUFLfPJQoTfro
rap espanol,Dollar Selmouni,2544NCTfffschCn1NZVMSb
rap espanol,El Bobe,3FtVhV92rZyHa7ot2ioG5a
rap espanol,Grind,7zRP76y8bnV3OdkaraLHuy
rap espanol,Juancho Marqués,5JcO3FHEBbWTQMUHmWtU2g
rap espanol,Love Yi,6qyklgt2wzPT7KRdu15ZFL
rap espanol,Gloosito,1MXug5KOetEEQjjvCPWwIm
rap espanol,InnerCut,0GABUps2B17UMu6M8tkEDS
rap espanol,Uve Sad,3YztuWLKKlCrO4pgU7RP7I
rap espanol,MINUS CSQ,50ylboUEitEtn4AKaoImsK
rap espanol,Lil GZ,5koJm9ovQfRX663SHUZmOG
rap espanol,Ceaxe,1I9RdWdj077RD5icLSdK8x
rap espanol,JAVI BAMBINI CATTIVI,3FV2MXfjYT4tvYWzAQWJMH
rap espanol,Miranda,0DjGDEVSQsodFbL1bMVPRs
rap espanol,Sebastián Cortés,3BCFlhrVzBKHbzBnWr13d9
rap espanol,BOUZA,1uJV4ID7H69dy1ZslwIQTF
rap espanol,Agudo,7AV6djETiJOxkb38gsU3Y6
rap espanol,Alejo Marín,04py2420MJ1C9WfiZWXT0V
rap espanol,Anier,29WHGHkCIlASkOrbKKyvcS
rap espanol,Fresquito,1fURW117sgaPpgIoz8YLXW
rap espanol,Malavita,4ANgmNlqE4qLfIeyj2b8nC
rap espanol,Miren,4YGQgS8rZcbt0VOsV6GPcv
rap espanol,L'haine,7tXH4uI7BOE7hFBazlah0q
rap espanol,Sara Mostaza,64izd9xKBPFn7P1qNsaBQ9
rap espanol,Yosh,2q4yQjzy9j18RWgLTGryAz
rap espanol,Beltran,3FMSruo9bVg1Nz93Y2VamA
rap espanol,Sesentay6,79Q1pSFzZxBxwHxKRhMwmM
rap espanol,Nitto,7lsyNAxb6VmiL9fnmoIi9J
rap espanol,Nene Studios,68m7pH4ntizT5vW0POdYv5
rap espanol,Jarfaiter,7hqwOMu222wUGHIzm49sJk
rap espanol,Fer y Julio,7u4t81FYOYErvyuGTUasTg
rap espanol,Facundo Majdalani,3NyQOEvPVM0jpm4Kh7sY5A
rap espanol,Makro,59ycNOpi4mio7LGJqfknv2
rap espanol,Hens,3iY9PS7LxPnCVcCP7BjJOK
rap espanol,Wise,3z49d9eTIxwkK2QcmfPN3j
rap espanol,Saske,3i9eOUfw6q0d4MTxIXASZW
rap espanol,Petit Ribery,77nw9ZsB4jblz7Q1IyIdTY
rap espanol,Andreu Slim,6ZRBhLj17bsrIlJarKK9w4
rap espanol,Emporio,67rfT6Gea3omy1Ksii2J88
rap espanol,Yung Nick,2ZIuQGyIp2qFKDfdWkdzND
rap espanol,NOITE,50Xm9Pr2Kjp5OpnwjUVdlP
rap espanol,Willy H,29DchVw1Z1IvS2uWd5XSOX
rap espanol,Mendez,66dSssqABqDgJNX48wRErt
rap espanol,Purini Madness,3UDVdqJYR6vRdJ6JDZMCav
rap espanol,Jacman,3cYqRoA7F5Dqb54uOVKIEG
rap espanol,Mxndxz,0N2E0YwshAvPOpw5wUn4e6
rap espanol,Ivancano,6OF5lzuoV1nvuS8qsNtpcZ
rap espanol,Iskender,5UjU9W0brAL4BEwyiGBy8r
rap espanol,Israel B,16M8fuShcwX8uBDdmFZH9B
rap espanol,Manu Cort,1s5yaJ9Dr74CfXADawVeqs
rap espanol,Denom,0fwnNjAay5ZHP5bAd63g8Y
rap espanol,D3llano,2op8AnWkI11yZAv1KwS9Ck
rap espanol,KHEIS,4SYGE81cAEHaS3sx5h8qFj
rap espanol,Dual Tod,4q8t2EUq273CYfKHE8qzQB
rap espanol,Samie-X,40Vyg6afjDPwMSPYVBWqlg
rap espanol,Pirris Sosa,2UHtbajy8bYx2yOiPZ4ghU
rap espanol,Blasfem,4FActBvkmDc8h3sI5vbMPZ
rap espanol,Oktoba,7iF9N7YIpnJGJ5aPfeWO7n
rap espanol,Walls,6tvDaHOPNWfkc9Q8IghqSR
rap espanol,Marc Seguí,5FQ8tBUtIamA2hRtatrYUF
rap espanol,Reality,0FvRr7kKHIwQJxpRwf5OCw
rap espanol,Percless,7ktEbZTmSRvL4kDrHiDanE
rap espanol,Aren,4RK7b5enfCZ7DmrZCChxoi
rap espanol,J Dose,1O77s4Fe4GrRPBlUKRUcEw
rap espanol,DJOKOBEATZ,5kzvYAmpWgIAqatz1ULbuU
rap espanol,Dudi,2T3D6kBjXg7ofm7GXBaDQU
rap espanol,Vito,1lQ5j3h0XK8kOZNfxyCi24
rap espanol,Blankita,4Hcb7aBNnO9DM5XWeEuhEI
rap espanol,LANE,6NCzIETK1gIdvfjbpQEvSE
rap espanol,Delgao,2V10Oq2sAheIVDSeW9QyFN
rap espanol,Cota 061,0S1tQcXPrOcJhAAYKDrs9B
rap espanol,KvndySwing,3mvje4iLJHQX3Wr757PSmf
rap espanol,Lionware,67TDVqPf5B8RQzCg2yZpBk
rap espanol,Sosad.97,7Dhtrm0gyXdmDvvc5zAh4w
rap espanol,DaniFlakko,1muTzsOq5cxzAZqGjY913H
rap espanol,SWIT EME,51UDJfCuXko0jNa0wdN9Cz
rap espanol,Jaro Cristo,5FobI8tX7XLuLImE2C3FJV
rap espanol,Luck,7zwitdSes97HTlglggSPoj
rap espanol,Paul Paradox,1pX1uas1tdpMd031ut92MU
rap espanol,Shoda Monkas,3K3u27hhXRoHojEeDHXLAe
rap espanol,Ernes H,5XHkcpUgNtwdvIpySFqZke
rap espanol,Recycled J,4bWHA8fMNjzfGPQqnh5D6y
rap espanol,Claudio Montana,3Ecw2aaAQ3rqO3bH9pcN7d
rap espanol,Hoke,2x6kZekpNZMll7Uq3M6ar5
rap espanol,Chase,56GVkvzpWnMyAXnEcW7Aip
rap espanol,Eche,1KZgFsVIr8vp7Pe1rLbjxo
rap espanol,Retro 1312,5AkPwY7c9drzlSBxJDvuZC
rap espanol,Easy-S,4oNsvVnFz4HQ0UPpPFSuJX
rap espanol,Ogcale,12usJvPAsDwQ1mSaq4aTYu
rap espanol,Samuel SLZR,5jxnZJCpTkZJSxyRzbVhGx
rap espanol,Lopes,2C1KWrmE57M3riWQArK4kz
rap espanol,Cano,60ZOYUFnCYEeKYsxgvPxOS
rap espanol,Santos 912,4NbbicWEOV9MfkaTuZBUnh
rap espanol,Ante ciento veinte,2gZ16E7yFv3Hj1va4y9hDe
rap espanol,Dirty Porko,4JjXXU4m428s8xODTaVuNV
rap espanol,K1ZA,4Om3ZoQAy1yw4caBOvMT2F
rap espanol,Beto,4Wbl3vLb9qXJdyE6mWAExA
rap espanol,Javoo,5PtaAbMoiS2XjJ1gCnhQ8a
rap espanol,Balastegui,7jWiDNxewTDdbXvmPQ2p5Y
rap espanol,ANA,5NT8sEaZQY6vqLJdZ4ecSI
rap espanol,H Roto,5Q7VQ40wSh0GOm1CaNOIHL
rap espanol,Lupita's Friends,7gGKjAXKRyDUhSUhFDIaAW
rap espanol,Haison,1ou3O0XHRVbSMMqucXPaV8
rap espanol,Doctore,4jOwS0gYyaX0Ci71PQSocL
rap espanol,Cupido,4cK5uxWRVJ3QOSfaBMX2Ex
rap espanol,Bores D,4W8h2ExvQpRm0A7fPst5Kw
rap espanol,Kadec Santa Anna,2EGMWC98kT000LbqnDYwhW
rap espanol,Cocco Lexa,5WMoWNq8DuL9pob4qu7mau
rap espanol,John Pollõn,4fJie9zmEW6VmFoQKrx4Lh
rap espanol,Kream,3wjcj0YD2UGN0mDa5WCDH4
rap espanol,Yxungdy970,5jk16sIcTCc4Y5oVuCKYaS
rap espanol,mori,473Xxv1N3YJJdKxYH0XaiX
rap espanol,Patas Vng,7Eyd1SVCVJGC9uqmpg4QAY
rap espanol,daniel sabater,5yTNm3JFNfBa79zLIRKVwN
rap espanol,SOULJAH JEROME,2AyPoC0ulkGddveJbvlcm8
rap espanol,Soukin,13CQT4r2n0PJnFn0O52E2E
rap espanol,Cariño,7fWD0BSDlixbj6YNQyHTLh
rap espanol,Dawiz,16pbYWC2245gjzNQa3BlCs
rap espanol,Crie 930,3dOo2vzOxx1HaSteQGb56s
rap espanol,Blon,6e3ekvKJm2Hs02OozwNQLp
rap espanol,Antony Z,5lXkaxOaoMr8fpQFgYdGTc
rap espanol,Nevo Angel,32QXlAgEc8RDhZvZGipVyw
rap espanol,Rico Rosa,33AxM64O965URn5WUtqNST
rap espanol,Matasvandals,77WwIwmDkRo6Frks1A89KM
rap espanol,Castro28002,6h3qoR2vyyCx25sIsu3f5p
rap espanol,Al Safir,5NzCASNJVvcPW4uGwMRlPl
rap espanol,Garfio R,64Y3MkSzgDtFHWbgZXgOYY
rap espanol,CRONO$,0b4SMSHPAmdiHnMQG9uG7r
rap espanol,Shoren,6MRCWn4BaMCrfxzseImRuN
rap espanol,Yer,5SeJPd7D4iQiBEEuhTuC5x
rap espanol,Selecto Picasso,1mO7gZgHAYtUwnqfgixdyJ
rap espanol,Carrion GodBle$$,7we8fCds6Fc36UjH1oq4OU
rap espanol,Qosta,3FlDSIJB7CfWWuaB6iVKQE
rap espanol,Dirty Suc,5zziunXg44b8BEQnVx7W2e
rap espanol,trashi,4NCT7ucfttKL0FUmd3zllQ
rap espanol,Samuraï,0BovidHLtM9n55WXWkApK9
rap espanol,Air Magno,1lhouf62e5nnvFhbjwLU3j
rap espanol,Mikel Blast,0KX4IA0sdAUVy47H94VeUZ
rap espanol,Besmaya,1yk1KXKWdvXVUC1TLAnO97
rap espanol,Corderas,7oQRIiZd6RI2rrIjs3Yspo
rap espanol,Poke,2uvnevm8HQyLxmmjBjPjdH
rap espanol,Deibit LDA,17nGEAznqQeJAYXiOVRtCu
rap espanol,Moro Knse,6Fc1YkVMrSaqeaI4UFbmuQ
rap espanol,Argan,6UWCkjLRM9PyTFWd55OmSL
rap espanol,Poleg,1Ccxj1i9r9vfDkgu7vxJg6
rap espanol,Josefo 216,1rFaCo1Rmn0J6EOMG3xSCI
rap espanol,Rubin,0AxWdDg0921jsPHjgbDhcr
rap espanol,Charlie Hijos Bastardos,73nFLjE3BcdgywGYVtvXdL
rap espanol,Clio BBP,37evVMK5MP4In7LUoVhT31
rap espanol,Solho,7aoFfkVycbysmWbUWmSF6T
rap espanol,Alain019,4WssbZN6nmER6g4OtMYh61
rap espanol,mafalda cardenal,1AsstJ8Cf7uQX92weRmZRz
rap espanol,PGJ,4dUNe0dO2vlwiPHdhtcM7D
rap espanol,NANO.,4ixkwHeiUM9SF9WaJ0GHwn
rap espanol,Tans,0pURC7MsEZie2cumBkMqfL
rap espanol,Neska,1IMX8AG0s31WtvCLk4QEWJ
rap espanol,Solok.Os,5WBArXzW6FUzDMPERDT16g
rap espanol,Zafra,2baKtzWgmfplzIJMh4p8Ji
rap espanol,Ambi,0s6wCbqxsUQhhZzdFyMS9b
rap espanol,Urdina Vitae,6UlXK3L6a064iYMhirA9J4
rap espanol,Funzo & Baby Loud,1nwjHzOUQZsNYX8xoWiGVC
rap espanol,Victor Rutty,1IwaBmp25vZN2gxUitGECH
rap espanol,Raggio,1Et88d1NW2V2JKWiozvFES
rap espanol,MNAK,3w8tXz1RKW2UPZEDp7qSug
rap espanol,Mayo 214,7uXKIO6VDeOCo6ImWZpZJn
rap espanol,Korpe,39y1CCVQu2Kw2A2DE9e3Wm
rap espanol,JM,3xQTLqwYFmsK19eYk5Hf3N
rap espanol,Krisan,38YTNbunkyUN41uqt07nVE
rap espanol,EZVIT 810,20taoPw3DvVajnkUySMckx
rap espanol,Ébano,7q0HsrVsikGwRXqJsMsOZ5
rap espanol,Luani,5y7twJ6XIWnxkh9sArNf5M
rap espanol,ÍKARO MADRID,4y4oqktafHFSNKGa5NCoPj
rap espanol,ALVDESC,3pXrUq8rvgbGW4RbhfMGsz
rap espanol,El Niño la Yuinta,4sBbSzjU7DycHzItTd0lsh
rap espanol,Enol,5f7z2thkqWrA4vp5Hh476O
rap espanol,Elpatron970,2rPOaAdN74S2D0Kw3ImL5O
rap espanol,KHAAY,7gQMspO2ju2jhlTc1RMl4b
rap espanol,Ethico,3QGV0prXf7xlYmTuvMAu3c
rap espanol,Mabbi,0jFtHVgRe17oRr4WtqJbAP
rap espanol,YERAR CSQ,3NPlGfC1xpdwXGAYHrA1qI
rap espanol,D.Nadie,3JWYHrLlcGVoFLoN8E2wp0
rap espanol,CICLO,3YPBhTI09Yfvgpt2ihenqA
rap espanol,Yarea,2O4wnhTr4SO5ezY6WXI2Kl
rap criolo,V.A na casa,72Q1s0tZRinujzoLPWx6YO
rap criolo,Fukkhugo,7xBCFwD0cUJYGr6zaYmvBV
rap criolo,Topboy Blk13,5DJpEEssdxGSnAwMMSpEA9
rap criolo,Tchoras MC,0Ej0ZKp5knxg4mjRPfTFru
rap criolo,KBA,1IF5psoZmglpl7BLI0Kzdc
rap criolo,Ne Jah,4ZVxO3ClFvgb4f7HUD74HL
rap criolo,Timor - Young Smoke Family,5SxsMuPZ19cbPC6UiPtnsS
rap criolo,Jair Mc,5GkADCcSp6mQFWJ8mpRpkz
rap criolo,Djeison Lumi,0b9gGroOYEMSiUAsDvKJCJ
rap criolo,BigZ Patronato,7cEMPpljjJKo3Kmx9eU3xJ
rap criolo,Zizisso,6erKpiCcVB9EieSQ8HZ569
rap criolo,Batchart,2s10MMgMbltoV3Uwj8dCcH
rap criolo,Pilitchi,4nDlpuHI1FcvN8RVEiixY4
rap criolo,Timor Ysf,6RUsNXtEDFwmEYmXaQcNyQ
rap criolo,Maz Parvo,5ByjRKWjPdm3PeILWrK9vy
rap criolo,Shottas Blk,4cokoKn9csfZttREUmbJff
rap criolo,Wise Henrick,1oZt4JFaUxU7VwdvHjvYjk
rap criolo,Giiio,5cuuTpbaOIihIwfV85LoHq
rap criolo,PCC,0wRP9b5UW9Mfpw3Ecc3ipp
rap criolo,Babydog Maskias,2VnJQ7VbdOLSOoIzihlx8c
rap criolo,Maky Sales,6sYkFbDDOqc1YbOryg8yE0
rap criolo,Lass G,7y7i0uXNQfFsL0ARHS1nG4
rap criolo,Topboy Blk,0LpFYOUvtTLXZq0tm6lYw8
rap criolo,Gang Mka,0KXnikJ0xyK7bm4zOd5bs3
rap criolo,Mini God,6cc9I3IolOajxzrLc99uPe
rap criolo,Mynda Guevara,5YB0aZ1mvqeDL0bntXxR4P
rap criolo,Christian Akj,6gyIsIpQCQ8BnUUmYgBeR4
rap criolo,Puto G,43o1xQTrQcJvDbxF1fDxBA
rap criolo,Carlito Lagangzz,4gXs0G5ETeS6eTOMRCiSdL
rap criolo,Landzs,7dkcFqRuKh7BViKOumG86T
rap criolo,Felix G,2XYXakof58BROlKcw7g4ob
rap criolo,Djonivelli,0Dk2l3Xd28NBRw5pzsFBwo
rap criolo,Xina rbl,5A6ZISYWty1VVj2pET1M9C
rap criolo,Mark Delman,0HMwMJguzXwhI9TX09MVMy
rap criolo,FiveKapa,0bxuUpgV9g73AuTuTZltzo
rap criolo,Kapa GDR,3AafFyqaK6gGBrnN2igubd
rap criolo,Ice Burz,6SsObOdnJiemnnXen3whsm
rap criolo,Karlon,0XpDVUKH0kupdsh8WlZLMh
rap criolo,Redsquad,1FwznmK0dPfFVxNzj7Fdl8
rap criolo,SOS MUCCI,21ocGsKFd81lXPoObBFoCU
rap criolo,Dezinho,6HV1KRb1BBx4VgcXyBmXxA
rap criolo,Mini God KK,6a23vgfnRQ9gyrEoI3rVQn
rap criolo,Kiddye Bonz,4p7mOmJqtCVIvD7R5A2S13
rap criolo,Lil Mapz,1I1rTfeVpspUIYVSKLIVoR
rap criolo,Hated 283,7s5AcGVcNEYyQYceTpyDiv
rap criolo,RickyM,1mc8Y9Qlj5s59oftRYEdsr
rap criolo,RGZUS,4xWWEzEupj1H8S8m4u1fjh
rap criolo,Rafa G Pdz,14zmZj5CP9qgZZ3GJy8XhL
rap criolo,MBM,4SDFlC9HJBgkyLbE9Xd19E
rap criolo,Pika,3N8p0SELgr5vZLgUTdmCNi
rap criolo,Helio Batalha,08ukYp96CtGT1te37kfVoz
rap criolo,Piri_bxd,3ZS6P4TT29hji0nd1UM8pR
rap criolo,Kapa GDR,6gH84vYpgCxbHixMuUddKl
rap criolo,Loreta Kba,3BgAxhLchLBb8Y6h7mVbyk
rap criolo,Rapaz 100 Juiz,3lWv4xqCdJgw3CmFkwnTt5
rap criolo,Dani G,6zTAGL8Jmrm933JZg7e49N
rap criolo,Young G SamBriu,2YVA9doUKJ948NxygL7t8f
rap criolo,Mad 283,5hCD3ne9PkIC9mVzOJStwQ
rap criolo,Yung La Flame,4RcJEaTZJmbra95gDbv71J
rap criolo,Tchapo Chelas,4TmBht0GE0bcMLczKR9QqL
rap criolo,CESF,2vuYAHr48feo9PXfmvpNsW
rap criolo,Faray2625,1GzjURXN7GZQePaHHRcrD0
rap criolo,RusS,2GHrOMMirnJwV52YbPU4tW
rap criolo,Voz & Versu,6T1L7fJXOJJ026Vb28pUGg
rap criolo,Sandrini,7rKVD0FGbzDUI4qGhaHckF
rap criolo,Primero G,2aq2SlLaEOqkIpGlwoKf44
rap criolo,Psyco Pdz,4lEJQE8znF91LHaCVhm6ZX
rap criolo,Trakinuz,0LOsSno4aZOU55xOJjLDfV
rap criolo,DSK Family,0ginVHuTaZR5W6NyEE6iLI
rap criolo,DAD Game,5IlEJhBLtVL7IS1u0i2Kxg
rap criolo,Rahiz,5O8NHM6tAIEigAbZbxQsfd
rap criolo,Maurício DTS,5BVe6zMKspyP3EP5ceYJU2
rap criolo,Manzano Mbm,0Bw4xeH0hXgMhvW35tGdG6
rap criolo,Fredked SamBriu,4YvmXoWDmE1mhjqEykAjfa
rap criolo,Harley KSD,3DWQaZRdsKqOaAMn2YZIJi
rap criolo,Toru,0KFS4WsXcKfPfD15Jvors4
rap criolo,Sandrini 2830,336uZ00PeB8m0gPWb2AcR2
rap criolo,Mmbkapo,3uSgOk8EX7xPALSdRDRUcg
rap criolo,Timor YSF,5iyA3j1yVqGBgaKCeiUIzO
rap criolo,Derazz G,6aexyJnDpbnaOXqu0kGJKt
rap criolo,Loreta,6ylDcZNudJmJY7ggAS5c0A
rap criolo,Smek´s,69AP5vwVAqm8KSWpNmHGVQ
rap nortista,Luke Perrier,1bObhDc7xJDKj6ryintmcN
rap nortista,Moraes MV,4OQKc5NcOb5g9bDnkadFOS
rap nortista,Insurto,26WDE3pWCIvcOwL0Lrxkx8
rap nortista,Daniel Harb,1tacLsYcreLFYCUR4qYsc4
rap nortista,Karpamal,5U9qhC9qG9Cp14zSFX5Qat
rap nortista,MC Deeh,4bxZ8Nb65ONBgIuWWiKxaP
rap nortista,Anna Suav,6qLRyBdF6aLwW8mOEYB9fX
rap nortista,KM7,3xS1unUt5CpvYUqKSGlE1G
rap nortista,Da vhinci,6HTCTebcmZ2iOlZGfQUHGM
rap nortista,Luiz Mont,3Ge2CBMKkFHaOAK4LL6WKI
rap nortista,Thais Badu,0npUMxZEOVzj86QuMtDXQJ
rap nortista,Smith Dollar,10wc5XIZafrrXFScNoQg0J
rap nortista,Atrixma OFC,2dh4yDxi9GDmgjus98PEDb
rap nortista,Arco e Rap,11aGYLYBfdqeMtva2VePlO
rap nortista,Jv Braga,032G4Bz7cURtpRK21dItVX
rap nortista,Lhorran MC,5tYoYCWJYT0TwlGebXaoUd
rap nortista,MC Super Shock,5WcjBtBcgcCAgjG3cvsMzO
rap nortista,Bruno BO,71UJA40dRueeT4eJKlbKob
rap nortista,MAV,29X9ETznpo90KEYmabHyqb
rap nortista,Indxxr,4UCRWx6Yx8J39DJSMZMn0Z
rap nortista,Pablo Ryan,53sjihQ1G3e5HpykO9nxTa
rap nortista,Golb,5m1AkbVxkhgQRV7Cjz7WK7
rap nortista,Pelé do Manifesto e Everton MC,20cmZZLTEKKBBhy3xu7cvk
rap nortista,Daniel ADR,4quIQ6E86DwqSZFB6hn6Gu
rap nortista,DaCota,2FYeeuHgqr3W9B8iM8RjyU
rap nortista,Igor Muniz,7tpzXGZkijd7bTutigA6jV
rap nortista,Zenov,3NUJAvAILUH9qaUNOWYmKF
rap nortista,Chol Bu Rap,30upqCC0Fqeh9ZK6ZAiLly
rap nortista,Nic Dias,4Si7TiXmSA3LaESL8YIdaM
rap nortista,Luccas Calmo,6iqdfAiQJFH4T8lXOK3Cqw
rap nortista,RequestieBoy,2gpHC0brImWaPDF6s8w8dW
rap nortista,Jake Cudi,4IUTL4448W68FseqpKl9fW
rap nortista,Ian Lecter,1sO9HTTXPcsZMY7tsjiUbQ
rap nortista,Saull Oe,459I9nDE7Ff543sdWwXxHC
rap nortista,Vinicius Abílio,6G2OwXSsO4LGcjPlcTRngb
rap nortista,Manly,3tlzEEkt2pGO2T1YlhfMeo
rap nortista,Juyè,064WxKBb5PxUQpy6NGr3Jq
rap nortista,D R I N,6yaPzMcASvhIRkuCEShLcK
rap nortista,JazZiel,389mgmfiuRC27QdskXhq13
rap nortista,333,7uSZUWK5wiWAEF8pOPkMIo
rap nortista,Bené,5nyIkt5J1EvAtQ9jorE25e
rap nortista,Vertgalan,42UqpzlthauhDDqsuLGLIN
rap nortista,Dougie,3hHYmmUJcAkeemjn01Z6gc
rap nortista,Kurt Sutil,6aaNgPJvIF3gNK9pXL6cJg
rap nortista,Victor Xamã,6sLPSvN2Z4R1ndAS068ibP
rap nortista,Bruna BG,1djfP54UKe6svnBXiFI4HQ
rap nortista,Lil Rivas,4TkykHsnSvfoPjNprVN8uR
rap nortista,LilBlessionX,3XuYfsvgGTTGDnkmbu9p4e
rap nortista,Nobru55Rap,6uc1PIDKljMeg6Raruig3Z
rap nortista,Kaemizê,1CFO2gYJ9hC5OZlZWyRPb6
rap nortista,Red Boy Nero,7qhGDvKT6SyAOK1GOscaCU
rap nortista,LVCK SWAG,2DSFTF53HBsjj7aat5hO3B
rap nortista,Yung Vidal,1CtVWCXqArhrKQxq5e4Dxy
rap nortista,Gabriel Daluz,6MjrUK99nWLJEIzK1XXOP0
rap guarulhense,Daniel San,5tYogu1X0DC5CIGk9MK7nZ
rap guarulhense,Caio,7nU39iBnkduOOuv9LvzKtU
rap guarulhense,Du Ipa,6yTnkwKx6KG6LGud2FOSWd
rap guarulhense,Blindados Rap Gospel,21yfaEChR7lWt4HSGIRRsR
rap guarulhense,Malcolm VL,6pJi8PaFlp6aNvOw3e0ONm
rap guarulhense,LIL SCIENCE,5ABrekGVoYHxcnEGRUE4ZN
rap guarulhense,KT Gomez,703CEqKg3mMmHrGvzQhoBY
rap guarulhense,Demarchi,0LHF3DGEZGY1LSV2VDENgv
rap guarulhense,B'Fresh,6iDQWR7qrFVYgXKHEfKNH6
rap guarulhense,Código Ronin,6VBHvmJPcWKgpMQdRAijDR
rap guarulhense,gêDka,5mcYIJ4ul6wLVaGSDx7pQS
rap guarulhense,SVNT Inc.,57FcMo4S0ET07Gky0obWE5
rap guarulhense,GR York,69GdUbAsWF9OvchoA7HQVn
rap guarulhense,Trezeback,40m0qkkqLSiscX6XaeOh0i
rap guarulhense,SPLXNTER OG,2zafg9T9vYqkvptUf8n6Hz
rap guarulhense,JovemFlip,3P1ZKfi3XTVIfXvWWAeM1S
rap guarulhense,Oguh,5Wawh7qrh5jwAw3c5GUwhG
rap guarulhense,Enaze,4wDO2QsaGg2XwgmN1mRd9a
rap guarulhense,Jotaene,3WmTB6YM5aBqhiJpmzf1XF
rap guarulhense,theonly019,2Q0FoTgoI9CEQ2m0xJNsOc
rap guarulhense,Mrasta,4LATAzZazW5gcrunD9TMLs
rap guarulhense,Poio,258hqeisx0H9gvk26MDFZN
rap guarulhense,Veros,0E03SQdtQKC70HE4ofTBk0
rap guarulhense,Slammer OG,4NiqeqV3VpCe2Lfzw0TBTh
rap guarulhense,Gustrago,2m5cP4ScOlBdNz5LoO5el4
rap guarulhense,Rare Kidd,3JXoHpIoacDkGxh8rlMlBd
rap guarulhense,Emerson Rosa,7AtazFzOtRmLjOD1rjXAxh
rap guarulhense,JL Trap,0vMbvrwDQPaP7Kbyi4NEi5
rap guarulhense,Pvzin mc,54iMlp7KgZDkGzReOEXCxr
rap guarulhense,Gu$aN,6LSxZAkWTVhg3LrRr75uNG
rap guarulhense,Esdras Lira,4jVI7XsvxBdPMV1v3AAq8a
rap guarulhense,Moikas,2iKmQwzpWTpQ98t84WZ73C
rap guarulhense,Maioli,4t1BZ94pk3r31Q5hF6t7uZ
rap guarulhense,Sg Shark,1vmT3fix9Hb42RHPrNvoeU
rap guarulhense,Splinter,4rP9vIwxdWKkG1ODeFxsYw
rap guarulhense,Raffa Moreira,4xUawweuqhjMvoScRGbveR
rap guarulhense,Deep Mobb,1R4pEAe0K2Y06Ff1JKJOmr
rap guarulhense,Melvin Santhana,5x9bR21HvAYoXdqby0L73G
rap guarulhense,Cash Bife,0lZucw8zzTbXgLr8XxYPPe
rap guarulhense,Volljaxx,3sr6SuHXflQLPEgITPHVXA
rap guarulhense,Dj Lk,4yLJVAYJPwCbhmmRMUxvk3
rap guarulhense,Noros MC,02IXL1pe0Mcu46PQSU5vO7
rap guarulhense,Breed Trap GR,52hLLvpJBoumA3oJhtwVWD
rap guarulhense,Sem Saída Rap 011,6wAeGSLC32W24kxTVGWzBS
rap guarulhense,Preto RP,3wdG4SKcEnkXXVidaHjNiJ
rap guarulhense,Amaral,1tdBAnkpWART7vW9j6fuyk
rap guarulhense,Decma Studio,2szDOAKiKA29yArMVcdPDI
rap guarulhense,YVNG P1H,2RGEOdZmoapZHuRe6Bf1dE
cypriot hip hop,Fikri Eryılmaz,0yJ71QqLtJ1OxKwrupov7d
cypriot hip hop,Batu,5Of4Zb5unJTpyUKBlgOwsh
cypriot hip hop,Younggbeatz,5jF0NtCmF4JWI7NxdcsHmE
cypriot hip hop,Jacy,4qdU1DI0fXviUO6bQWdUu7
cypriot hip hop,Svaroda,1YUK10AQJ4lPfRd9LOnEpz
cypriot hip hop,Jordeaux,0L5fGGag32mZi2G91oUoPz
cypriot hip hop,Ermis Sandis,0v2iPvCSWYzhL0Maij3Fkv
cypriot hip hop,Mousikos Taksideutis,1eHdr1zKWcgXKqhUL6G3iP
cypriot hip hop,Billy G,4UzbMBvOHR7epWpTYsKaLO
cypriot hip hop,YP Lord,3zn38SkEEEnm6C88gvGrN2
cypriot hip hop,Ddubzyy,0Wm0VKODOYMG7DuN8pKtNz
cypriot hip hop,Tonys official,10Ppw22ujZHrsKafYIYkBf
cypriot hip hop,SINNAP,5xn02BIwQOUdU9L0fUdfBW
cypriot hip hop,Crisis Renegade,2eQekeG8im2b06Q76UrxFj
cypriot hip hop,DEN,7H6rdjoE6WTASjnzgV4Vu7
cypriot hip hop,J.P,6zmscaQT960BHg83Pg9gms
cypriot hip hop,Dose,0rtLe9bnCdpNRcIHOrOn7K
cypriot hip hop,Maevro,7Fppq6wsXM3cJGyWZ46LG9
cypriot hip hop,RUFK,6yyqmbpWIJ3gdZBUZV7g3V
cypriot hip hop,ElTherMo,6PpU5G7PgZgkUSxUPjALPi
cypriot hip hop,SqããrHãrt,0T3pa1QuS2tz4JcdAiNqU4
cypriot hip hop,Daveed Lucid,1DGftwW6AKLp6qtgLTgo6Y
cypriot hip hop,Choby,3YPULya0zYJwp4H5FOHwps
cypriot hip hop,M.Telo,5tcqrz6hdk86QYgbWUYohF
cypriot hip hop,Preternatural,2417DEW2OdBnwzNNJnKc46
cypriot hip hop,Andre Masters,7piAOLHGuMJLjqtSk0vGoz
cypriot hip hop,Yuri Picasso,7hhyO03sSy64dkj7F15doE
